order_id,order_line_number,customer_id,product_id,order_timestamp,quantity,unit_price,discount_amount,tax_amount
ORD-1318,2,CUST-0098,PROD-0048,2024-12-27 16:30:00,3,94.96,0.0,22.79
ORD-1318,3,CUST-0098,PROD-0035,2024-12-27 16:30:00,1,392.23,58.83,26.67
ORD-1318,4,CUST-0098,PROD-0019,2024-12-27 16:30:00,1,998.7,0.0,79.9
ORD-1319,1,CUST-0086,PROD-0019,2024-02-28 11:17:00,2,998.7,99.87,151.8
ORD-1319,2,CUST-0086,PROD-0044,2024-02-28 11:17:00,1,1197.09,119.71,86.19
ORD-1320,1,CUST-0027,PROD-0007,2025-07-09 08:22:00,3,51.31,7.7,11.7
ORD-1320,2,CUST-0027,PROD-0040,2025-07-09 08:22:00,3,332.56,149.65,67.84
ORD-1320,3,CUST-0027,PROD-0044,2025-07-09 08:22:00,1,1197.09,119.71,86.19
ORD-1320,4,CUST-0027,PROD-0048,2025-07-09 08:22:00,3,94.96,0.0,22.79
ORD-1321,1,CUST-0049,PROD-0036,2025-02-01 14:50:00,3,268.96,80.69,58.1
ORD-1321,2,CUST-0049,PROD-0004,2025-02-01 14:50:00,1,1072.77,160.92,72.95
ORD-1321,3,CUST-0049,PROD-0001,2025-02-01 14:50:00,1,774.52,77.45,55.77
ORD-1322,1,CUST-0097,PROD-0047,2025-08-26 16:47:00,2,954.65,286.39,129.83
ORD-1322,2,CUST-0097,PROD-0013,2025-08-26 16:47:00,1,1149.51,0.0,91.96
ORD-1323,1,CUST-0024,PROD-0025,2024-06-27 19:32:00,1,770.11,115.52,52.37
ORD-1324,1,CUST-0036,PROD-0038,2025-07-24 12:08:00,1,793.42,79.34,57.13
ORD-1324,2,CUST-0036,PROD-0017,2025-07-24 12:08:00,2,652.75,65.28,99.22
ORD-1325,1,CUST-0006,PROD-0041,2024-06-07 13:38:00,3,682.41,204.72,147.4
ORD-1326,1,CUST-0063,PROD-0046,2025-08-10 16:22:00,2,149.39,14.94,22.71
ORD-1327,1,CUST-0024,PROD-0027,2025-06-18 09:50:00,3,335.03,150.76,68.35
ORD-1327,2,CUST-0024,PROD-0035,2025-06-18 09:50:00,1,392.23,39.22,28.24
ORD-1328,1,CUST-0029,PROD-0024,2024-08-07 18:21:00,3,139.18,62.63,28.39
ORD-1328,2,CUST-0029,PROD-0019,2024-08-07 18:21:00,3,998.7,0.0,239.69
ORD-1328,3,CUST-0029,PROD-0014,2024-08-07 18:21:00,1,129.44,12.94,9.32
ORD-1329,1,CUST-0058,PROD-0003,2024-09-04 18:39:00,2,889.04,266.71,120.91
ORD-1329,2,CUST-0058,PROD-0044,2024-09-04 18:39:00,1,1197.09,179.56,81.4
ORD-1330,1,CUST-0033,PROD-0034,2025-07-08 19:18:00,2,290.28,87.08,39.48
ORD-1331,1,CUST-0063,PROD-0021,2024-02-15 12:57:00,1,851.39,0.0,68.11
ORD-1331,2,CUST-0063,PROD-0033,2024-02-15 12:57:00,1,1014.57,0.0,81.17
ORD-1332,1,CUST-0081,PROD-0044,2024-03-09 11:42:00,1,1197.09,59.85,90.98
ORD-1332,2,CUST-0081,PROD-0028,2024-03-09 11:42:00,3,784.68,353.11,160.07
ORD-1333,1,CUST-0083,PROD-0002,2024-03-15 19:43:00,3,344.53,103.36,74.42
ORD-1333,2,CUST-0083,PROD-0030,2024-03-15 19:43:00,1,212.81,0.0,17.02
ORD-1334,1,CUST-0010,PROD-0036,2024-02-26 10:50:00,1,268.96,26.9,19.36
ORD-1334,2,CUST-0010,PROD-0005,2024-02-26 10:50:00,2,517.87,155.36,70.43
ORD-1334,3,CUST-0010,PROD-0037,2024-02-26 10:50:00,2,1054.11,316.23,143.36
ORD-1335,1,CUST-0056,PROD-0035,2024-11-20 08:24:00,1,392.23,0.0,31.38
ORD-1336,1,CUST-0097,PROD-0023,2025-08-23 08:44:00,3,114.15,0.0,27.4
ORD-1337,1,CUST-0038,PROD-0019,2025-12-04 12:38:00,2,998.7,299.61,135.82
ORD-1338,1,CUST-0051,PROD-0035,2025-11-08 08:30:00,1,392.23,58.83,26.67
ORD-1338,2,CUST-0051,PROD-0015,2025-11-08 08:30:00,3,1020.04,306.01,220.33
ORD-1339,1,CUST-0082,PROD-0001,2024-05-28 12:43:00,1,774.52,0.0,61.96
ORD-1339,2,CUST-0082,PROD-0036,2024-05-28 12:43:00,1,268.96,40.34,18.29
ORD-1339,3,CUST-0082,PROD-0010,2024-05-28 12:43:00,3,975.13,0.0,234.03
ORD-1340,1,CUST-0040,PROD-0014,2024-08-04 19:47:00,3,129.44,19.42,29.51
ORD-1340,2,CUST-0040,PROD-0027,2024-08-04 19:47:00,1,335.03,16.75,25.46
ORD-1340,3,CUST-0040,PROD-0042,2024-08-04 19:47:00,1,709.81,70.98,51.11
ORD-1341,1,CUST-0025,PROD-0036,2024-04-28 10:42:00,2,268.96,0.0,43.03
ORD-1342,1,CUST-0038,PROD-0013,2025-11-19 09:16:00,3,1149.51,517.28,234.5
ORD-1343,1,CUST-0043,PROD-0007,2025-01-01 10:42:00,3,51.31,0.0,12.31
ORD-1343,2,CUST-0043,PROD-0019,2025-01-01 10:42:00,1,998.7,99.87,71.91
ORD-1344,1,CUST-0063,PROD-0045,2025-04-07 13:39:00,3,127.27,38.18,27.49
ORD-1344,2,CUST-0063,PROD-0038,2025-04-07 13:39:00,2,793.42,238.03,107.9
ORD-1344,3,CUST-0063,PROD-0010,2025-04-07 13:39:00,1,975.13,0.0,78.01
ORD-1345,1,CUST-0041,PROD-0018,2024-09-10 20:14:00,3,466.67,140.0,100.8
ORD-1345,2,CUST-0041,PROD-0024,2024-09-10 20:14:00,2,139.18,41.75,18.93
ORD-1345,3,CUST-0041,PROD-0009,2024-09-10 20:14:00,2,280.12,56.02,40.34
ORD-1345,4,CUST-0041,PROD-0044,2024-09-10 20:14:00,2,1197.09,359.13,162.8
ORD-1346,1,CUST-0071,PROD-0018,2024-04-22 10:41:00,1,466.67,23.33,35.47
ORD-1347,1,CUST-0034,PROD-0002,2025-10-04 09:46:00,3,344.53,0.0,82.69
ORD-1348,1,CUST-0075,PROD-0003,2025-08-16 14:49:00,2,889.04,266.71,120.91
ORD-1348,2,CUST-0075,PROD-0036,2025-08-16 14:49:00,3,268.96,40.34,61.32
ORD-1349,1,CUST-0047,PROD-0009,2025-02-06 11:57:00,3,280.12,0.0,67.23
ORD-1349,2,CUST-0047,PROD-0030,2025-02-06 11:57:00,2,212.81,42.56,30.64
ORD-1349,3,CUST-0047,PROD-0033,2025-02-06 11:57:00,3,1014.57,0.0,243.5
ORD-1350,1,CUST-0085,PROD-0033,2024-09-02 20:39:00,2,1014.57,101.46,154.21
ORD-1350,2,CUST-0085,PROD-0009,2024-09-02 20:39:00,1,280.12,14.01,21.29
ORD-1351,1,CUST-0095,PROD-0032,2025-05-11 13:02:00,1,677.2,67.72,48.76
ORD-1351,2,CUST-0095,PROD-0015,2025-05-11 13:02:00,2,1020.04,102.0,155.05
ORD-1352,1,CUST-0006,PROD-0025,2025-11-16 11:33:00,1,770.11,0.0,61.61
ORD-1352,2,CUST-0006,PROD-0031,2025-11-16 11:33:00,3,1187.64,356.29,256.53
ORD-1352,3,CUST-0006,PROD-0030,2025-11-16 11:33:00,1,212.81,21.28,15.32
ORD-1353,1,CUST-0095,PROD-0025,2024-09-27 17:34:00,2,770.11,154.02,110.9
ORD-1353,2,CUST-0095,PROD-0042,2024-09-27 17:34:00,3,709.81,0.0,170.35
ORD-1354,1,CUST-0067,PROD-0034,2024-09-15 14:58:00,2,290.28,58.06,41.8
ORD-1354,2,CUST-0067,PROD-0026,2024-09-15 14:58:00,2,456.81,137.04,62.13
ORD-1355,1,CUST-0078,PROD-0029,2024-01-08 16:56:00,1,221.94,0.0,17.76
ORD-1355,2,CUST-0078,PROD-0011,2024-01-08 16:56:00,3,970.87,291.26,209.71
ORD-1356,1,CUST-0028,PROD-0039,2024-06-03 10:10:00,3,1099.17,164.88,250.61
ORD-1356,2,CUST-0028,PROD-0046,2024-06-03 10:10:00,2,149.39,29.88,21.51
ORD-1356,3,CUST-0028,PROD-0008,2024-06-03 10:10:00,3,786.86,0.0,188.85
ORD-1357,1,CUST-0062,PROD-0038,2025-11-23 15:30:00,3,793.42,357.04,161.86
ORD-1357,2,CUST-0062,PROD-0011,2025-11-23 15:30:00,1,970.87,48.54,73.79
ORD-1358,1,CUST-0006,PROD-0009,2024-05-11 17:37:00,3,280.12,0.0,67.23
ORD-1358,2,CUST-0006,PROD-0041,2024-05-11 17:37:00,3,682.41,102.36,155.59
ORD-1359,1,CUST-0008,PROD-0034,2024-06-20 12:59:00,3,290.28,0.0,69.67
ORD-1359,2,CUST-0008,PROD-0026,2024-06-20 12:59:00,3,456.81,137.04,98.67
ORD-1360,1,CUST-0011,PROD-0031,2024-08-10 15:38:00,3,1187.64,178.15,270.78
ORD-1360,2,CUST-0011,PROD-0011,2024-08-10 15:38:00,3,970.87,145.63,221.36
ORD-1360,3,CUST-0011,PROD-0015,2024-08-10 15:38:00,3,1020.04,306.01,220.33
ORD-1360,4,CUST-0011,PROD-0027,2024-08-10 15:38:00,1,335.03,33.5,24.12
ORD-1361,1,CUST-0059,PROD-0025,2025-09-03 17:04:00,1,770.11,0.0,61.61
ORD-1361,2,CUST-0059,PROD-0009,2025-09-03 17:04:00,1,280.12,42.02,19.05
ORD-1362,1,CUST-0020,PROD-0040,2025-09-13 09:11:00,3,332.56,0.0,79.81
ORD-1362,2,CUST-0020,PROD-0039,2025-09-13 09:11:00,1,1099.17,164.88,74.74
ORD-1362,3,CUST-0020,PROD-0003,2025-09-13 09:11:00,3,889.04,133.36,202.7
ORD-1362,4,CUST-0020,PROD-0035,2025-09-13 09:11:00,3,392.23,0.0,94.14
ORD-1363,1,CUST-0100,PROD-0024,2025-11-26 18:27:00,2,139.18,13.92,21.16
ORD-1363,2,CUST-0100,PROD-0003,2025-11-26 18:27:00,2,889.04,266.71,120.91
ORD-1363,3,CUST-0100,PROD-0045,2025-11-26 18:27:00,2,127.27,0.0,20.36
ORD-1363,4,CUST-0100,PROD-0034,2025-11-26 18:27:00,2,290.28,29.03,44.12
ORD-1364,1,CUST-0033,PROD-0019,2025-05-04 20:14:00,3,998.7,449.42,203.73
ORD-1365,1,CUST-0033,PROD-0037,2024-07-13 08:45:00,3,1054.11,0.0,252.99
ORD-1366,1,CUST-0067,PROD-0045,2024-01-09 14:41:00,2,127.27,25.45,18.33
ORD-1366,2,CUST-0067,PROD-0021,2024-01-09 14:41:00,1,851.39,42.57,64.71
ORD-1367,1,CUST-0055,PROD-0035,2025-10-30 17:16:00,2,392.23,78.45,56.48
ORD-1367,2,CUST-0055,PROD-0028,2025-10-30 17:16:00,3,784.68,353.11,160.07
ORD-1367,3,CUST-0055,PROD-0037,2025-10-30 17:16:00,1,1054.11,158.12,71.68
ORD-1368,1,CUST-0071,PROD-0036,2025-07-25 15:11:00,2,268.96,53.79,38.73
ORD-1368,2,CUST-0071,PROD-0031,2025-07-25 15:11:00,3,1187.64,534.44,242.28
ORD-1368,3,CUST-0071,PROD-0017,2025-07-25 15:11:00,3,652.75,97.91,148.83
ORD-1369,1,CUST-0085,PROD-0045,2024-05-02 19:14:00,3,127.27,57.27,25.96
ORD-1369,2,CUST-0085,PROD-0011,2024-05-02 19:14:00,2,970.87,0.0,155.34
ORD-1369,3,CUST-0085,PROD-0007,2024-05-02 19:14:00,1,51.31,7.7,3.49
ORD-1369,4,CUST-0085,PROD-0014,2024-05-02 19:14:00,3,129.44,0.0,31.07
ORD-1370,1,CUST-0012,PROD-0006,2024-05-29 15:59:00,2,277.99,0.0,44.48
ORD-1370,2,CUST-0012,PROD-0005,2024-05-29 15:59:00,3,517.87,0.0,124.29
ORD-1370,3,CUST-0012,PROD-0017,2024-05-29 15:59:00,3,652.75,293.74,133.16
ORD-1370,4,CUST-0012,PROD-0015,2024-05-29 15:59:00,2,1020.04,204.01,146.89
ORD-1371,1,CUST-0092,PROD-0041,2025-09-04 08:49:00,2,682.41,0.0,109.19
ORD-1371,2,CUST-0092,PROD-0032,2025-09-04 08:49:00,1,677.2,67.72,48.76
ORD-1372,1,CUST-0025,PROD-0040,2024-02-05 20:38:00,3,332.56,0.0,79.81
ORD-1372,2,CUST-0025,PROD-0011,2024-02-05 20:38:00,2,970.87,97.09,147.57
ORD-1373,1,CUST-0084,PROD-0026,2024-01-02 10:05:00,2,456.81,137.04,62.13
ORD-1373,2,CUST-0084,PROD-0023,2024-01-02 10:05:00,3,114.15,17.12,26.03
ORD-1373,3,CUST-0084,PROD-0043,2024-01-02 10:05:00,3,491.29,0.0,117.91
ORD-1374,1,CUST-0095,PROD-0036,2025-12-22 09:58:00,2,268.96,53.79,38.73
ORD-1375,1,CUST-0045,PROD-0030,2024-10-11 11:38:00,3,212.81,0.0,51.07
ORD-1375,2,CUST-0045,PROD-0026,2024-10-11 11:38:00,2,456.81,45.68,69.44
ORD-1376,1,CUST-0053,PROD-0033,2025-06-03 09:35:00,2,1014.57,202.91,146.1
ORD-1377,1,CUST-0015,PROD-0045,2025-06-10 12:56:00,3,127.27,57.27,25.96
ORD-1377,2,CUST-0015,PROD-0029,2025-06-10 12:56:00,1,221.94,22.19,15.98
ORD-1377,3,CUST-0015,PROD-0025,2025-06-10 12:56:00,2,770.11,231.03,104.74
ORD-1378,1,CUST-0076,PROD-0005,2024-01-30 15:07:00,1,517.87,25.89,39.36
ORD-1378,2,CUST-0076,PROD-0025,2024-01-30 15:07:00,2,770.11,231.03,104.74
ORD-1378,3,CUST-0076,PROD-0041,2024-01-30 15:07:00,2,682.41,0.0,109.19
ORD-1379,1,CUST-0090,PROD-0026,2024-09-27 11:18:00,3,456.81,137.04,98.67
ORD-1380,1,CUST-0010,PROD-0023,2025-07-22 10:30:00,2,114.15,11.42,17.35
ORD-1380,2,CUST-0010,PROD-0014,2025-07-22 10:30:00,3,129.44,19.42,29.51
ORD-1380,3,CUST-0010,PROD-0037,2025-07-22 10:30:00,2,1054.11,105.41,160.22
ORD-1381,1,CUST-0031,PROD-0013,2024-09-05 12:13:00,3,1149.51,344.85,248.29
ORD-1381,2,CUST-0031,PROD-0016,2024-09-05 12:13:00,1,972.41,0.0,77.79
ORD-1382,1,CUST-0016,PROD-0040,2024-03-22 18:42:00,2,332.56,66.51,47.89
ORD-1382,2,CUST-0016,PROD-0001,2024-03-22 18:42:00,3,774.52,232.36,167.3
ORD-1382,3,CUST-0016,PROD-0035,2024-03-22 18:42:00,2,392.23,78.45,56.48
ORD-1382,4,CUST-0016,PROD-0003,2024-03-22 18:42:00,2,889.04,88.9,135.13
ORD-1383,1,CUST-0098,PROD-0037,2025-06-08 12:25:00,1,1054.11,158.12,71.68
ORD-1383,2,CUST-0098,PROD-0009,2025-06-08 12:25:00,2,280.12,0.0,44.82
ORD-1384,1,CUST-0065,PROD-0030,2024-12-22 14:55:00,3,212.81,95.76,43.41
ORD-1384,2,CUST-0065,PROD-0008,2024-12-22 14:55:00,2,786.86,0.0,125.9
ORD-1385,1,CUST-0002,PROD-0021,2025-11-22 11:24:00,2,851.39,170.28,122.6
ORD-1386,1,CUST-0024,PROD-0031,2025-07-16 12:15:00,2,1187.64,118.76,180.52
ORD-1386,2,CUST-0024,PROD-0040,2025-07-16 12:15:00,2,332.56,99.77,45.23
ORD-1386,3,CUST-0024,PROD-0022,2025-07-16 12:15:00,1,288.92,43.34,19.65
ORD-1387,1,CUST-0090,PROD-0018,2025-01-17 13:54:00,1,466.67,23.33,35.47
ORD-1387,2,CUST-0090,PROD-0029,2025-01-17 13:54:00,1,221.94,22.19,15.98
ORD-1387,3,CUST-0090,PROD-0012,2025-01-17 13:54:00,1,421.5,63.22,28.66
ORD-1387,4,CUST-0090,PROD-0037,2025-01-17 13:54:00,2,1054.11,105.41,160.22
ORD-1388,1,CUST-0019,PROD-0012,2024-06-03 15:51:00,2,421.5,126.45,57.32
ORD-1389,1,CUST-0018,PROD-0032,2025-10-08 16:34:00,3,677.2,0.0,162.53
ORD-1389,2,CUST-0018,PROD-0020,2025-10-08 16:34:00,2,1036.81,0.0,165.89
ORD-1389,3,CUST-0018,PROD-0017,2025-10-08 16:34:00,3,652.75,97.91,148.83
ORD-1390,1,CUST-0008,PROD-0029,2024-08-09 12:30:00,3,221.94,66.58,47.94
ORD-1391,1,CUST-0034,PROD-0023,2025-01-05 13:35:00,1,114.15,11.42,8.22
ORD-1391,2,CUST-0034,PROD-0002,2025-01-05 13:35:00,3,344.53,51.68,78.55
ORD-1391,3,CUST-0034,PROD-0027,2025-01-05 13:35:00,3,335.03,50.25,76.39
ORD-1392,1,CUST-0100,PROD-0048,2024-10-19 13:20:00,3,94.96,28.49,20.51
ORD-1392,2,CUST-0100,PROD-0029,2024-10-19 13:20:00,2,221.94,22.19,33.74
ORD-1392,3,CUST-0100,PROD-0006,2024-10-19 13:20:00,1,277.99,27.8,20.02
ORD-1392,4,CUST-0100,PROD-0025,2024-10-19 13:20:00,2,770.11,231.03,104.74
ORD-1393,1,CUST-0010,PROD-0021,2024-03-23 10:21:00,2,851.39,170.28,122.6
ORD-1393,2,CUST-0010,PROD-0042,2024-03-23 10:21:00,3,709.81,319.41,144.8
ORD-1394,1,CUST-0035,PROD-0048,2025-04-01 20:55:00,2,94.96,28.49,12.91
ORD-1394,2,CUST-0035,PROD-0038,2025-04-01 20:55:00,1,793.42,39.67,60.3
ORD-1394,3,CUST-0035,PROD-0034,2025-04-01 20:55:00,1,290.28,14.51,22.06
ORD-1395,1,CUST-0094,PROD-0014,2024-08-29 18:16:00,1,129.44,19.42,8.8
ORD-1396,1,CUST-0014,PROD-0036,2024-04-08 09:59:00,3,268.96,0.0,64.55
ORD-1396,2,CUST-0014,PROD-0004,2024-04-08 09:59:00,1,1072.77,107.28,77.24
ORD-1396,3,CUST-0014,PROD-0002,2024-04-08 09:59:00,3,344.53,51.68,78.55
ORD-1396,4,CUST-0014,PROD-0026,2024-04-08 09:59:00,1,456.81,68.52,31.06
ORD-1397,1,CUST-0040,PROD-0029,2024-08-23 11:47:00,1,221.94,11.1,16.87
ORD-1397,2,CUST-0040,PROD-0041,2024-08-23 11:47:00,1,682.41,0.0,54.59
ORD-1397,3,CUST-0040,PROD-0009,2024-08-23 11:47:00,3,280.12,84.04,60.51
ORD-1398,1,CUST-0042,PROD-0036,2025-05-03 15:55:00,3,268.96,40.34,61.32
ORD-1398,2,CUST-0042,PROD-0029,2025-05-03 15:55:00,3,221.94,99.87,45.28
ORD-1398,3,CUST-0042,PROD-0009,2025-05-03 15:55:00,3,280.12,126.05,57.14
ORD-1399,1,CUST-0068,PROD-0023,2025-10-18 18:34:00,1,114.15,0.0,9.13
ORD-1399,2,CUST-0068,PROD-0031,2025-10-18 18:34:00,2,1187.64,237.53,171.02
ORD-1399,3,CUST-0068,PROD-0035,2025-10-18 18:34:00,2,392.23,117.67,53.34
ORD-1400,1,CUST-0034,PROD-0034,2024-06-09 12:00:00,1,290.28,29.03,20.9
ORD-1401,1,CUST-0037,PROD-0031,2025-04-26 16:00:00,2,1187.64,118.76,180.52
ORD-1401,2,CUST-0037,PROD-0020,2025-04-26 16:00:00,1,1036.81,103.68,74.65
ORD-1401,3,CUST-0037,PROD-0001,2025-04-26 16:00:00,1,774.52,116.18,52.67
ORD-1401,4,CUST-0037,PROD-0028,2025-04-26 16:00:00,3,784.68,353.11,160.07
ORD-1402,1,CUST-0051,PROD-0025,2024-09-13 10:45:00,2,770.11,77.01,117.06
ORD-1402,2,CUST-0051,PROD-0015,2024-09-13 10:45:00,3,1020.04,306.01,220.33
ORD-1402,3,CUST-0051,PROD-0017,2024-09-13 10:45:00,2,652.75,130.55,94.0
ORD-1402,4,CUST-0051,PROD-0006,2024-09-13 10:45:00,2,277.99,27.8,42.25
ORD-1403,1,CUST-0009,PROD-0041,2024-07-06 10:18:00,2,682.41,204.72,92.81
ORD-1404,1,CUST-0035,PROD-0021,2025-12-19 17:31:00,1,851.39,0.0,68.11
ORD-1404,2,CUST-0035,PROD-0002,2025-12-19 17:31:00,3,344.53,0.0,82.69
ORD-1405,1,CUST-0024,PROD-0046,2024-04-15 12:17:00,3,149.39,0.0,35.85
ORD-1405,2,CUST-0024,PROD-0029,2024-04-15 12:17:00,1,221.94,0.0,17.76
ORD-1406,1,CUST-0020,PROD-0027,2024-01-17 15:13:00,2,335.03,100.51,45.56
ORD-1406,2,CUST-0020,PROD-0020,2024-01-17 15:13:00,3,1036.81,0.0,248.83
ORD-1406,3,CUST-0020,PROD-0032,2024-01-17 15:13:00,2,677.2,0.0,108.35
ORD-1407,1,CUST-0097,PROD-0005,2024-05-30 08:17:00,1,517.87,51.79,37.29
ORD-1407,2,CUST-0097,PROD-0035,2024-05-30 08:17:00,2,392.23,0.0,62.76
ORD-1407,3,CUST-0097,PROD-0031,2024-05-30 08:17:00,1,1187.64,59.38,90.26
ORD-1407,4,CUST-0097,PROD-0012,2024-05-30 08:17:00,2,421.5,126.45,57.32
ORD-1408,1,CUST-0032,PROD-0034,2024-02-05 11:29:00,3,290.28,43.54,66.18
ORD-1409,1,CUST-0061,PROD-0011,2025-02-03 18:19:00,1,970.87,0.0,77.67
ORD-1409,2,CUST-0061,PROD-0041,2025-02-03 18:19:00,2,682.41,204.72,92.81
ORD-1409,3,CUST-0061,PROD-0047,2025-02-03 18:19:00,3,954.65,286.39,206.2
ORD-1410,1,CUST-0026,PROD-0008,2025-01-05 08:55:00,3,786.86,354.09,160.52
ORD-1410,2,CUST-0026,PROD-0016,2025-01-05 08:55:00,2,972.41,0.0,155.59
ORD-1411,1,CUST-0022,PROD-0016,2024-10-10 17:07:00,3,972.41,437.58,198.37
ORD-1411,2,CUST-0022,PROD-0001,2024-10-10 17:07:00,3,774.52,116.18,176.59
ORD-1411,3,CUST-0022,PROD-0003,2024-10-10 17:07:00,2,889.04,0.0,142.25
ORD-1411,4,CUST-0022,PROD-0038,2024-10-10 17:07:00,1,793.42,39.67,60.3
ORD-1412,1,CUST-0064,PROD-0041,2024-04-04 18:39:00,3,682.41,102.36,155.59
ORD-1412,2,CUST-0064,PROD-0004,2024-04-04 18:39:00,3,1072.77,0.0,257.46
ORD-1412,3,CUST-0064,PROD-0023,2024-04-04 18:39:00,1,114.15,17.12,7.76
ORD-1413,1,CUST-0030,PROD-0029,2024-11-21 16:50:00,1,221.94,33.29,15.09
ORD-1413,2,CUST-0030,PROD-0047,2024-11-21 16:50:00,2,954.65,95.47,145.11
ORD-1413,3,CUST-0030,PROD-0013,2024-11-21 16:50:00,2,1149.51,0.0,183.92
ORD-1414,1,CUST-0063,PROD-0035,2025-12-25 15:35:00,1,392.23,19.61,29.81
ORD-1414,2,CUST-0063,PROD-0045,2025-12-25 15:35:00,3,127.27,38.18,27.49
ORD-1414,3,CUST-0063,PROD-0032,2025-12-25 15:35:00,2,677.2,203.16,92.1
ORD-1415,1,CUST-0036,PROD-0034,2025-09-06 16:10:00,1,290.28,43.54,19.74
ORD-1416,1,CUST-0038,PROD-0001,2024-09-27 16:23:00,3,774.52,116.18,176.59
ORD-1416,2,CUST-0038,PROD-0041,2024-09-27 16:23:00,1,682.41,68.24,49.13
ORD-1416,3,CUST-0038,PROD-0033,2024-09-27 16:23:00,3,1014.57,152.19,231.32
ORD-1416,4,CUST-0038,PROD-0025,2024-09-27 16:23:00,2,770.11,0.0,123.22
ORD-1417,1,CUST-0085,PROD-0036,2025-07-06 14:12:00,2,268.96,80.69,36.58
ORD-1417,2,CUST-0085,PROD-0010,2025-07-06 14:12:00,3,975.13,292.54,210.63
ORD-1417,3,CUST-0085,PROD-0040,2025-07-06 14:12:00,1,332.56,0.0,26.6
ORD-1417,4,CUST-0085,PROD-0019,2025-07-06 14:12:00,3,998.7,0.0,239.69
ORD-1418,1,CUST-0006,PROD-0013,2024-05-13 10:55:00,1,1149.51,172.43,78.17
ORD-1419,1,CUST-0025,PROD-0043,2024-04-12 08:36:00,3,491.29,147.39,106.12
ORD-1419,2,CUST-0025,PROD-0032,2024-04-12 08:36:00,1,677.2,67.72,48.76
ORD-1419,3,CUST-0025,PROD-0034,2024-04-12 08:36:00,1,290.28,0.0,23.22
ORD-1419,4,CUST-0025,PROD-0040,2024-04-12 08:36:00,1,332.56,16.63,25.27
ORD-1420,1,CUST-0084,PROD-0024,2025-05-19 09:29:00,3,139.18,62.63,28.39
ORD-1421,1,CUST-0048,PROD-0034,2025-12-27 08:52:00,1,290.28,29.03,20.9
ORD-1421,2,CUST-0048,PROD-0003,2025-12-27 08:52:00,1,889.04,44.45,67.57
ORD-1421,3,CUST-0048,PROD-0047,2025-12-27 08:52:00,3,954.65,0.0,229.12
ORD-1422,1,CUST-0013,PROD-0013,2024-08-25 16:24:00,3,1149.51,172.43,262.09
ORD-1422,2,CUST-0013,PROD-0034,2024-08-25 16:24:00,3,290.28,43.54,66.18
ORD-1423,1,CUST-0072,PROD-0041,2025-07-26 14:47:00,3,682.41,204.72,147.4
ORD-1424,1,CUST-0087,PROD-0007,2025-04-15 19:42:00,2,51.31,10.26,7.39
ORD-1424,2,CUST-0087,PROD-0011,2025-04-15 19:42:00,3,970.87,145.63,221.36
ORD-1424,3,CUST-0087,PROD-0012,2025-04-15 19:42:00,3,421.5,189.67,85.99
ORD-1424,4,CUST-0087,PROD-0036,2025-04-15 19:42:00,2,268.96,53.79,38.73
ORD-1425,1,CUST-0071,PROD-0047,2024-11-29 13:26:00,3,954.65,143.2,217.66
ORD-1425,2,CUST-0071,PROD-0021,2024-11-29 13:26:00,2,851.39,170.28,122.6
ORD-1425,3,CUST-0071,PROD-0039,2024-11-29 13:26:00,2,1099.17,329.75,149.49
ORD-1425,4,CUST-0071,PROD-0016,2024-11-29 13:26:00,2,972.41,291.72,132.25
ORD-1426,1,CUST-0001,PROD-0034,2024-02-06 12:38:00,1,290.28,29.03,20.9
ORD-1427,1,CUST-0001,PROD-0002,2024-11-04 11:13:00,3,344.53,51.68,78.55
ORD-1427,2,CUST-0001,PROD-0045,2024-11-04 11:13:00,1,127.27,0.0,10.18
ORD-1427,3,CUST-0001,PROD-0018,2024-11-04 11:13:00,2,466.67,93.33,67.2
ORD-1428,1,CUST-0020,PROD-0015,2024-05-22 12:23:00,2,1020.04,0.0,163.21
ORD-1428,2,CUST-0020,PROD-0017,2024-05-22 12:23:00,3,652.75,293.74,133.16
ORD-1429,1,CUST-0073,PROD-0031,2024-08-11 19:04:00,3,1187.64,0.0,285.03
ORD-1429,2,CUST-0073,PROD-0012,2024-08-11 19:04:00,3,421.5,126.45,91.04
ORD-1429,3,CUST-0073,PROD-0032,2024-08-11 19:04:00,1,677.2,101.58,46.05
ORD-1430,1,CUST-0011,PROD-0028,2024-02-28 20:21:00,1,784.68,0.0,62.77
ORD-1430,2,CUST-0011,PROD-0027,2024-02-28 20:21:00,3,335.03,150.76,68.35
ORD-1430,3,CUST-0011,PROD-0008,2024-02-28 20:21:00,1,786.86,78.69,56.65
ORD-1431,1,CUST-0068,PROD-0021,2024-02-13 13:34:00,3,851.39,127.71,194.12
ORD-1431,2,CUST-0068,PROD-0033,2024-02-13 13:34:00,1,1014.57,0.0,81.17
ORD-1432,1,CUST-0087,PROD-0015,2025-02-07 15:48:00,2,1020.04,204.01,146.89
ORD-1433,1,CUST-0051,PROD-0031,2024-06-01 10:21:00,3,1187.64,0.0,285.03
ORD-1434,1,CUST-0071,PROD-0033,2025-02-13 12:05:00,1,1014.57,152.19,68.99
ORD-1434,2,CUST-0071,PROD-0028,2025-02-13 12:05:00,3,784.68,117.7,178.91
ORD-1434,3,CUST-0071,PROD-0045,2025-02-13 12:05:00,2,127.27,38.18,17.31
ORD-1434,4,CUST-0071,PROD-0009,2025-02-13 12:05:00,3,280.12,42.02,63.87
